id, timestamp, coal, nuclear, ccgt, wind, pumped, hydro, biomass, oil, solar
902651, 2020-01-02 14:00:36, 3424, 6925, 9776, 12917, 26, 606, 2296, 0, 442
902652, 2020-01-02 14:05:38, 3433, 6927, 9778, 12884, 0, 615, 2297, 0, 347
902653, 2020-01-02 14:10:40, 3424, 6929, 9771, 12895, 126, 611, 2299, 0, 351
902654, 2020-01-02 14:15:41, 3420, 6923, 9775, 12919, 145, 611, 2296, 0, 351
902655, 2020-01-02 14:20:36, 3416, 6927, 9793, 12931, 115, 602, 2296, 0, 351
902656, 2020-01-02 14:25:35, 3419, 6934, 9824, 12988, 0, 596, 2293, 0, 359
902657, 2020-01-02 14:30:36, 3421, 6928, 9799, 12981, 0, 594, 2294, 0, 359
902658, 2020-01-02 14:35:39, 3419, 6928, 9828, 12923, 0, 597, 2293, 0, 225
902659, 2020-01-02 14:40:41, 3416, 6925, 9967, 12955, 0, 598, 2293, 0, 228
902660, 2020-01-02 14:45:37, 3420, 6926, 10042, 13001, 0, 598, 2286, 0, 228
902661, 2020-01-02 14:50:40, 3404, 6921, 10134, 12997, 32, 603, 2291, 0, 228
902662, 2020-01-02 14:55:39, 3359, 6925, 10253, 12979, 83, 601, 2297, 0, 236
902663, 2020-01-02 15:00:34, 3318, 6934, 10352, 12962, 24, 603, 2300, 0, 236
902664, 2020-01-02 15:05:37, 3336, 6930, 10466, 12913, 1, 625, 2297, 0, 130
902665, 2020-01-02 15:10:38, 3365, 6925, 10698, 12857, 50, 631, 2296, 0, 133
902666, 2020-01-02 15:15:40, 3389, 6927, 10783, 12796, 49, 629, 2296, 0, 133
902667, 2020-01-02 15:20:38, 3401, 6927, 10758, 12902, 36, 624, 2299, 0, 133
902668, 2020-01-02 15:25:35, 3396, 6926, 10801, 12896, 27, 624, 2299, 0, 140
902669, 2020-01-02 15:30:41, 3371, 6924, 10805, 12841, 103, 627, 2300, 0, 140
902670, 2020-01-02 15:35:39, 3358, 6928, 10757, 12874, 251, 623, 2300, 0, 52
902671, 2020-01-02 15:40:34, 3359, 6929, 10814, 12899, 164, 623, 2298, 0, 54.400002
902672, 2020-01-02 15:45:35, 3362, 6932, 10833, 12926, 176, 621, 2298, 0, 54.400002
902673, 2020-01-02 15:50:34, 3368, 6938, 10781, 12957, 242, 629, 2298, 0, 54.400002
902674, 2020-01-02 15:55:37, 3387, 6936, 10797, 12954, 328, 649, 2299, 0, 58.799999
902675, 2020-01-02 16:00:38, 3389, 6928, 10895, 12943, 339, 652, 2298, 0, 58.799999
902676, 2020-01-02 16:05:38, 3371, 6924, 10636, 12920, 465, 653, 2300, 0, 11.6
902677, 2020-01-02 16:10:38, 3331, 6931, 10059, 12996, 276, 648, 2301, 0, 11.4
902678, 2020-01-02 16:15:34, 3297, 6938, 9788, 13028, 33, 650, 2302, 0, 11.4
902679, 2020-01-02 16:20:37, 3265, 6927, 9990, 13007, 40, 653, 2299, 0, 11.4
902680, 2020-01-02 16:25:34, 3236, 6927, 10337, 13013, 39, 651, 2297, 0, 11.6
902681, 2020-01-02 16:30:34, 3204, 6929, 10671, 13014, 23, 649, 2309, 0, 11.6
902682, 2020-01-02 16:35:37, 3186, 6927, 10814, 13077, 17, 647, 2313, 0, 0.637
902683, 2020-01-02 16:40:39, 3201, 6927, 10670, 13105, 250, 685, 2311, 0, 0.637
902684, 2020-01-02 16:45:37, 3198, 6925, 10589, 13096, 473, 706, 2311, 0, 0.637
902685, 2020-01-02 16:50:34, 3206, 6932, 10565, 13094, 630, 730, 2312, 0, 0.637
902686, 2020-01-02 16:55:39, 3260, 6924, 10616, 13070, 715, 735, 2311, 0, 0.637
902687, 2020-01-02 17:00:34, 3290, 6925, 10660, 13084, 719, 754, 2326, 0, 0.637
902688, 2020-01-02 17:05:34, 3331, 6933, 10498, 13088, 732, 778, 2336, 0, 0
902689, 2020-01-02 17:10:39, 3323, 6928, 10029, 13068, 721, 796, 2338, 0, 0
902690, 2020-01-02 17:15:35, 3281, 6926, 9952, 13073, 722, 805, 2336, 0, 0
902691, 2020-01-02 17:20:34, 3227, 6930, 9919, 13123, 721, 804, 2340, 0, 0
902692, 2020-01-02 17:25:34, 3245, 6930, 9942, 13147, 756, 814, 2338, 0, 0
902693, 2020-01-02 17:30:34, 3219, 6927, 9867, 13209, 1024, 824, 2338, 0, 0
902694, 2020-01-02 17:35:37, 3208, 6928, 9868, 13284, 1030, 838, 2337, 0, 0
902695, 2020-01-02 17:40:39, 3164, 6932, 9899, 13314, 1027, 847, 2339, 0, 0
902696, 2020-01-02 17:45:34, 3058, 6925, 9933, 13394, 1020, 846, 2339, 0, 0
902697, 2020-01-02 17:50:38, 2986, 6928, 9889, 13440, 1020, 843, 2338, 0, 0
902698, 2020-01-02 17:56:28, 2825, 6928, 9766, 13483, 1021, 820, 2340, 0, 0
902699, 2020-01-02 18:00:34, 2825, 6928, 9766, 13483, 1021, 820, 2340, 0, 0
902700, 2020-01-02 18:05:35, 2697, 6924, 9976, 13522, 1019, 829, 2343, 0, 0.896
902701, 2020-01-02 18:10:38, 2744, 6934, 10486, 13511, 1020, 818, 2342, 0, 0.896
902702, 2020-01-02 18:15:35, 2819, 6933, 10696, 13547, 828, 769, 2341, 0, 0.896
902703, 2020-01-02 18:20:34, 2874, 6933, 10600, 13615, 572, 759, 2346, 0, 0.896
902704, 2020-01-02 18:25:40, 2889, 6932, 10466, 13683, 501, 750, 2339, 0, 0.896
902705, 2020-01-02 18:30:34, 2890, 6940, 10317, 13728, 481, 700, 2339, 0, 0.896
902706, 2020-01-02 18:35:38, 2914, 6934, 10057, 13724, 630, 640, 2338, 0, 0
902707, 2020-01-02 18:40:40, 2924, 6928, 10023, 13699, 631, 616, 2338, 0, 0
902708, 2020-01-02 18:45:34, 2924, 6925, 9974, 13704, 636, 608, 2339, 0, 0
902709, 2020-01-02 18:50:35, 2915, 6927, 9890, 13754, 633, 604, 2339, 0, 0
902710, 2020-01-02 18:55:35, 2876, 6921, 9795, 13736, 663, 601, 2335, 0, 0
902711, 2020-01-02 19:00:38, 2839, 6919, 9628, 13679, 706, 585, 2334, 0, 0
902712, 2020-01-02 19:05:34, 2697, 6926, 9480, 13645, 643, 587, 2333, 0, 0.822
902713, 2020-01-02 19:10:35, 2484, 6925, 9236, 13616, 469, 587, 2336, 0, 0.822
902714, 2020-01-02 19:15:35, 2428, 6917, 8982, 13571, 384, 587, 2336, 0, 0.822
902715, 2020-01-02 19:20:38, 2411, 6923, 8802, 13507, 293, 586, 2335, 0, 0.822
902716, 2020-01-02 19:25:38, 2434, 6927, 8683, 13431, 328, 586, 2335, 0, 0.822
902717, 2020-01-02 19:30:38, 2460, 6918, 8548, 13471, 91, 584, 2334, 0, 0.822
902718, 2020-01-02 19:35:34, 2457, 6926, 8408, 13521, 0, 583, 2338, 0, 0
902719, 2020-01-02 19:40:34, 2453, 6931, 8444, 13431, 7, 588, 2334, 0, 0
902720, 2020-01-02 19:45:38, 2402, 6926, 8332, 13419, 79, 586, 2332, 0, 0
902721, 2020-01-02 19:50:34, 2366, 6928, 8285, 13441, 0, 584, 2338, 0, 0
902722, 2020-01-02 19:55:35, 2318, 6931, 8136, 13487, 0, 570, 2339, 0, 0
902723, 2020-01-02 20:00:38, 2246, 6929, 8006, 13440, 0, 566, 2339, 0, 0
902724, 2020-01-02 20:05:34, 2117, 6930, 7922, 13403, 0, 556, 2337, 0, 0.00403
902725, 2020-01-02 20:10:38, 1900, 6926, 7884, 13374, 0, 549, 2337, 0, 0.00403
902726, 2020-01-02 20:15:38, 1826, 6932, 7690, 13324, 0, 546, 2337, 0, 0.00403
902727, 2020-01-02 20:20:34, 1803, 6934, 7347, 13292, 0, 546, 2341, 0, 0.00403
902728, 2020-01-02 20:25:38, 1718, 6933, 6984, 13300, 0, 547, 2340, 0, 0.00403
902729, 2020-01-02 20:30:39, 1619, 6928, 6860, 13309, 0, 546, 2337, 0, 0.00403
902730, 2020-01-02 20:35:34, 1509, 6934, 6827, 13222, 0, 542, 2336, 0, 0
902731, 2020-01-02 20:40:39, 1325, 6929, 6793, 13208, 0, 522, 2316, 0, 0
902732, 2020-01-02 20:45:35, 1313, 6922, 6582, 13242, 0, 516, 2228, 0, 0
902733, 2020-01-02 20:50:38, 1283, 6921, 6498, 13148, 0, 516, 2136, 0, 0
902734, 2020-01-02 20:55:37, 1251, 6921, 6445, 13122, 0, 500, 2078, 0, 0
902735, 2020-01-02 21:00:35, 1248, 6924, 6411, 13059, 0, 495, 2053, 0, 0
902736, 2020-01-02 21:05:38, 1249, 6928, 6503, 13065, 0, 492, 2058, 0, 0.295
902737, 2020-01-02 21:10:34, 1246, 6922, 6613, 13048, 0, 479, 2055, 0, 0.295
902738, 2020-01-02 21:15:38, 1247, 6927, 6697, 13054, 0, 478, 2040, 0, 0.295
902739, 2020-01-02 21:20:40, 1249, 6939, 6468, 12969, 0, 479, 2060, 0, 0.295
902740, 2020-01-02 21:25:35, 1252, 6938, 6138, 12903, 0, 479, 2100, 0, 0.295
902741, 2020-01-02 21:30:38, 1252, 6932, 5797, 12917, 0, 478, 2105, 0, 0.295
902742, 2020-01-02 21:35:35, 1254, 6927, 5608, 12817, 0, 476, 2101, 0, 0.296
902743, 2020-01-02 21:40:38, 1249, 6928, 5435, 12717, 0, 474, 2060, 0, 0.296
902744, 2020-01-02 21:45:34, 1248, 6926, 5192, 12634, 0, 472, 2042, 0, 0.296
902745, 2020-01-02 21:50:39, 1254, 6923, 5063, 12625, 0, 471, 1926, 0, 0.296
902746, 2020-01-02 21:55:34, 1246, 6927, 4909, 12650, 0, 475, 1800, 0, 0.296
902747, 2020-01-02 22:00:34, 1251, 6933, 4647, 12623, 0, 486, 1750, 0, 0.296
902748, 2020-01-02 22:05:38, 1252, 6935, 4770, 12555, 0, 488, 1800, 0, 0
902749, 2020-01-02 22:10:34, 1227, 6933, 5258, 12522, 0, 490, 1949, 0, 0
902750, 2020-01-02 22:15:38, 1183, 6932, 5334, 12427, 0, 498, 2086, 0, 0
902751, 2020-01-02 22:20:34, 1118, 6934, 5226, 12281, 0, 503, 2128, 0, 0
902752, 2020-01-02 22:25:35, 969, 6929, 5251, 12253, 0, 503, 2079, 0, 0
902753, 2020-01-02 22:30:37, 904, 6921, 5128, 12251, 0, 503, 2024, 0, 0
902754, 2020-01-02 22:35:34, 847, 6929, 5114, 12230, 0, 501, 2013, 0, 0
902755, 2020-01-02 22:40:34, 717, 6930, 5176, 12214, 0, 502, 2016, 0, 0
902756, 2020-01-02 22:45:39, 731, 6926, 5086, 12149, 0, 512, 1980, 0, 0
902757, 2020-01-02 22:50:37, 721, 6931, 4911, 12064, 0, 516, 1895, 0, 0
902758, 2020-01-02 22:55:38, 710, 6931, 4752, 11970, 55, 516, 1765, 0, 0
902759, 2020-01-02 23:00:37, 716, 6933, 4571, 11971, 3, 515, 1683, 0, 0
902760, 2020-01-02 23:05:34, 722, 6932, 4491, 11912, 0, 516, 1605, 0, 0
902761, 2020-01-02 23:10:37, 719, 6929, 4525, 11866, 164, 516, 1484, 0, 0
902762, 2020-01-02 23:15:35, 720, 6926, 4364, 11837, 233, 514, 1535, 0, 0
902763, 2020-01-02 23:20:39, 725, 6935, 4193, 11740, 146, 515, 1563, 0, 0
902764, 2020-01-02 23:25:38, 720, 6942, 4080, 11745, 2, 513, 1566, 0, 0
902765, 2020-01-02 23:30:38, 720, 6929, 3890, 11806, 0, 512, 1558, 0, 0
902766, 2020-01-02 23:35:37, 720, 6937, 3592, 11901, 0, 510, 1525, 0, 0
902767, 2020-01-02 23:40:34, 722, 6950, 3468, 11971, 0, 509, 1464, 0, 0
902768, 2020-01-02 23:45:38, 722, 6949, 3512, 11670, 0, 513, 1405, 0, 0
902769, 2020-01-02 23:50:38, 723, 6941, 3462, 11645, 0, 513, 1299, 0, 0
902770, 2020-01-02 23:55:37, 716, 6941, 3465, 11500, 0, 511, 1222, 0, 0
902771, 2020-01-03 00:00:34, 723, 6938, 3371, 11515, 0, 507, 1172, 0, 0
902772, 2020-01-03 00:05:34, 724, 6935, 3341, 11559, 0, 505, 1138, 0, 0
902773, 2020-01-03 00:10:34, 719, 6939, 3656, 11563, 0, 508, 1193, 0, 0
902774, 2020-01-03 00:15:34, 716, 6934, 3724, 11575, 0, 508, 1221, 0, 0
902775, 2020-01-03 00:20:34, 721, 6943, 3704, 11624, 0, 509, 1221, 0, 0
902776, 2020-01-03 00:25:34, 724, 6942, 3653, 11560, 0, 504, 1268, 0, 0
902777, 2020-01-03 00:30:34, 723, 6931, 3569, 11576, 0, 493, 1314, 0, 0
902778, 2020-01-03 00:35:34, 720, 6934, 3536, 11561, 0, 491, 1369, 0, 0
902779, 2020-01-03 00:40:34, 720, 6938, 3741, 11525, 0, 493, 1460, 0, 0
902780, 2020-01-03 00:45:38, 723, 6928, 3815, 11581, 0, 493, 1552, 0, 0
902781, 2020-01-03 00:50:37, 722, 6925, 3871, 11598, 0, 496, 1600, 0, 0
902782, 2020-01-03 00:55:34, 722, 6932, 3888, 11571, 0, 497, 1642, 0, 0
902783, 2020-01-03 01:00:38, 722, 6932, 3905, 11595, 0, 496, 1663, 0, 0
902784, 2020-01-03 01:05:34, 723, 6934, 3960, 11628, 0, 490, 1672, 0, 0
902785, 2020-01-03 01:10:38, 715, 6928, 4035, 11674, 0, 484, 1683, 0, 0
902786, 2020-01-03 01:15:38, 723, 6938, 4010, 11712, 0, 478, 1699, 0, 0
902787, 2020-01-03 01:20:34, 718, 6939, 3999, 11812, 0, 480, 1708, 0, 0
902788, 2020-01-03 01:25:38, 720, 6932, 4003, 11887, 0, 481, 1707, 0, 0
902789, 2020-01-03 01:30:37, 723, 6932, 3909, 11906, 0, 480, 1706, 0, 0
902790, 2020-01-03 01:35:34, 719, 6931, 3778, 12022, 0, 479, 1701, 0, 0
902791, 2020-01-03 01:40:37, 723, 6932, 3724, 12002, 0, 476, 1700, 0, 0
902792, 2020-01-03 01:45:37, 719, 6926, 3621, 12008, 0, 475, 1699, 0, 0
902793, 2020-01-03 01:50:38, 723, 6927, 3608, 11972, 0, 474, 1693, 0, 0
902794, 2020-01-03 01:55:37, 721, 6934, 3647, 11925, 0, 473, 1688, 0, 0
902795, 2020-01-03 02:00:37, 720, 6934, 3742, 11848, 0, 474, 1694, 0, 0
902796, 2020-01-03 02:05:34, 722, 6927, 3748, 11745, 0, 476, 1689, 0, 0
902797, 2020-01-03 02:10:34, 719, 6929, 3524, 11729, 0, 475, 1611, 0, 0
902798, 2020-01-03 02:15:38, 723, 6930, 3356, 11785, 0, 474, 1522, 0, 0
902799, 2020-01-03 02:20:34, 723, 6933, 3343, 11776, 0, 476, 1495, 0, 0
902800, 2020-01-03 02:25:38, 718, 6933, 3324, 11700, 0, 476, 1478, 0, 0
902801, 2020-01-03 02:30:37, 721, 6924, 3334, 11503, 0, 477, 1495, 0, 0
902802, 2020-01-03 02:35:38, 719, 6924, 3448, 11288, 0, 477, 1541, 0, 0
902803, 2020-01-03 02:40:37, 724, 6923, 3657, 11362, 0, 477, 1607, 0, 0
902804, 2020-01-03 02:45:38, 722, 6926, 3675, 11475, 0, 475, 1611, 0, 0
902805, 2020-01-03 02:50:34, 719, 6938, 3521, 11403, 0, 475, 1573, 0, 0
902806, 2020-01-03 02:55:35, 720, 6935, 3461, 11288, 0, 475, 1537, 0, 0
902807, 2020-01-03 03:00:38, 725, 6932, 3399, 11224, 0, 475, 1519, 0, 0
902808, 2020-01-03 03:05:37, 721, 6933, 3386, 11213, 0, 476, 1443, 0, 0
902809, 2020-01-03 03:10:38, 723, 6927, 3302, 11256, 0, 475, 1403, 0, 0
902810, 2020-01-03 03:15:39, 720, 6923, 3244, 11293, 0, 471, 1382, 0, 0
902811, 2020-01-03 03:20:34, 723, 6928, 3248, 11246, 0, 470, 1310, 0, 0
902812, 2020-01-03 03:25:38, 721, 6929, 3300, 11147, 0, 470, 1238, 0, 0
902813, 2020-01-03 03:30:38, 722, 6923, 3349, 11041, 0, 470, 1224, 0, 0
902814, 2020-01-03 03:35:34, 720, 6920, 3359, 11035, 0, 470, 1219, 0, 0
902815, 2020-01-03 03:40:34, 723, 6923, 3328, 11004, 0, 469, 1199, 0, 0
902816, 2020-01-03 03:45:37, 723, 6925, 3265, 11036, 0, 470, 1185, 0, 0
902817, 2020-01-03 03:50:37, 720, 6930, 3302, 11037, 0, 469, 1169, 0, 0
902818, 2020-01-03 03:55:37, 722, 6935, 3349, 10966, 0, 449, 1137, 0, 0
902819, 2020-01-03 04:00:34, 722, 6936, 3367, 10854, 0, 437, 1114, 0, 0
902820, 2020-01-03 04:05:38, 721, 6939, 3410, 10771, 0, 435, 1136, 0, 0
902821, 2020-01-03 04:10:33, 721, 6923, 3570, 10758, 0, 437, 1200, 0, 0
902822, 2020-01-03 04:15:38, 719, 6914, 3565, 10801, 0, 444, 1235, 0, 0
902823, 2020-01-03 04:20:34, 722, 6920, 3554, 10733, 0, 451, 1283, 0, 0
902824, 2020-01-03 04:25:38, 725, 6923, 3537, 10676, 0, 464, 1303, 0, 0
902825, 2020-01-03 04:30:37, 723, 6918, 3516, 10711, 0, 465, 1294, 0, 0
902826, 2020-01-03 04:35:34, 722, 6926, 3474, 10726, 0, 464, 1317, 0, 0
902827, 2020-01-03 04:40:34, 720, 6937, 3494, 10716, 0, 465, 1399, 0, 0
902828, 2020-01-03 04:45:34, 723, 6924, 3508, 10665, 0, 466, 1422, 0, 0
902829, 2020-01-03 04:50:35, 722, 6925, 3538, 10509, 0, 466, 1414, 0, 0
902830, 2020-01-03 04:55:37, 722, 6928, 3605, 10314, 0, 467, 1379, 0, 0
902831, 2020-01-03 05:00:34, 720, 6923, 3781, 10164, 0, 469, 1373, 0, 0
902832, 2020-01-03 05:05:38, 717, 6914, 3926, 10075, 0, 477, 1377, 0, 0
902833, 2020-01-03 05:10:34, 730, 6912, 3812, 10053, 0, 475, 1370, 0, 0
902834, 2020-01-03 05:15:38, 737, 6922, 3807, 10025, 0, 470, 1355, 0, 0
902835, 2020-01-03 05:20:34, 746, 6926, 3834, 9976, 0, 470, 1369, 0, 0
902836, 2020-01-03 05:25:38, 751, 6923, 3898, 9896, 0, 470, 1414, 0, 0
902837, 2020-01-03 05:30:34, 754, 6929, 3858, 9878, 0, 468, 1527, 0, 0
902838, 2020-01-03 05:35:39, 756, 6937, 3839, 9907, 0, 468, 1645, 0, 0
902839, 2020-01-03 05:40:34, 811, 6934, 3852, 9949, 0, 469, 1721, 0, 0
902840, 2020-01-03 05:45:35, 856, 6931, 3848, 9965, 0, 470, 1790, 0, 0
902841, 2020-01-03 05:50:38, 916, 6926, 3794, 9989, 0, 469, 1828, 0, 0
902842, 2020-01-03 05:55:38, 973, 6927, 3878, 10029, 0, 469, 1896, 0, 0
902843, 2020-01-03 06:00:39, 1025, 6930, 3983, 9999, 0, 452, 1927, 0, 0
902844, 2020-01-03 06:05:34, 1061, 6924, 3999, 9921, 0, 462, 1801, 0, 0
902845, 2020-01-03 06:10:38, 1094, 6927, 3969, 9740, 0, 470, 1660, 0, 0
902846, 2020-01-03 06:15:39, 1170, 6928, 4084, 9809, 0, 470, 1592, 0, 0
902847, 2020-01-03 06:20:37, 1286, 6936, 4166, 9947, 0, 469, 1650, 0, 0
902848, 2020-01-03 06:25:38, 1412, 6941, 4128, 10066, 0, 469, 1741, 0, 0
902849, 2020-01-03 06:30:38, 1501, 6941, 4131, 9976, 0, 470, 1813, 0, 0
902850, 2020-01-03 06:35:38, 1589, 6930, 4114, 10061, 0, 471, 1920, 0, 0
902851, 2020-01-03 06:40:35, 1672, 6937, 4230, 10217, 0, 515, 2003, 0, 0
902852, 2020-01-03 06:45:37, 1845, 6941, 4575, 9831, 0, 567, 2038, 0, 0
902853, 2020-01-03 06:50:39, 2013, 6929, 4667, 9703, 0, 568, 2040, 0, 0
902854, 2020-01-03 06:55:34, 2112, 6933, 4645, 9704, 0, 569, 2072, 0, 0
902855, 2020-01-03 07:00:35, 2224, 6937, 4902, 9558, 0, 578, 2074, 0, 0
902856, 2020-01-03 07:05:34, 2307, 6923, 5197, 9396, 0, 596, 2059, 0, 0
902857, 2020-01-03 07:10:34, 2370, 6917, 5327, 9349, 0, 594, 2035, 0, 0
902858, 2020-01-03 07:15:35, 2421, 6929, 5698, 9324, 0, 597, 2055, 0, 0
902859, 2020-01-03 07:20:34, 2493, 6927, 5894, 9468, 0, 596, 2101, 0, 0
902860, 2020-01-03 07:25:34, 2509, 6927, 6009, 9688, 0, 595, 2172, 0, 0
902861, 2020-01-03 07:30:35, 2484, 6937, 6383, 9729, 0, 596, 2283, 0, 0
902862, 2020-01-03 07:35:34, 2438, 6940, 6650, 9709, 0, 596, 2308, 0, 0
902863, 2020-01-03 07:40:34, 2401, 6935, 6806, 9726, 0, 624, 2314, 0, 0
902864, 2020-01-03 07:45:34, 2435, 6942, 6940, 9781, 0, 636, 2312, 0, 0
902865, 2020-01-03 07:50:35, 2544, 6938, 7026, 9892, 0, 636, 2315, 0, 0
902866, 2020-01-03 07:55:34, 2675, 6938, 7076, 10078, 0, 636, 2311, 0, 0
902867, 2020-01-03 08:00:34, 2768, 6937, 7100, 10323, 0, 637, 2315, 0, 0
902868, 2020-01-03 08:05:33, 2837, 6931, 7157, 10441, 0, 648, 2314, 0, 0
902869, 2020-01-03 08:10:35, 2902, 6929, 7221, 10383, 0, 654, 2326, 0, 0
902870, 2020-01-03 08:15:35, 2956, 6924, 7333, 10463, 0, 645, 2316, 0, 0
902871, 2020-01-03 08:20:34, 3048, 6930, 7392, 10603, 0, 636, 2320, 0, 0
902872, 2020-01-03 08:25:34, 3111, 6930, 7482, 10623, 0, 636, 2312, 0, 0
902873, 2020-01-03 08:30:35, 3154, 6933, 7552, 10665, 0, 635, 2319, 0, 0
902874, 2020-01-03 08:35:34, 3152, 6935, 7685, 10598, 0, 645, 2323, 0, 1.01
902875, 2020-01-03 08:40:34, 3156, 6930, 7728, 10693, 0, 656, 2321, 0, 0.999
902876, 2020-01-03 08:45:35, 3147, 6931, 7903, 10835, 0, 658, 2323, 0, 0.999
902877, 2020-01-03 08:50:34, 3157, 6929, 8236, 10811, 0, 657, 2322, 0, 0.999
902878, 2020-01-03 08:55:35, 3211, 6927, 8561, 10762, 0, 657, 2323, 0, 1.1
902879, 2020-01-03 09:00:34, 3268, 6930, 8705, 10735, 0, 658, 2326, 0, 1.1
902880, 2020-01-03 09:05:34, 3312, 6930, 8818, 10685, 69, 658, 2326, 0, 44.200001
902881, 2020-01-03 09:10:34, 3351, 6929, 9016, 10606, 67, 658, 2325, 0, 46.5
902882, 2020-01-03 09:15:34, 3352, 6932, 9136, 10615, 78, 658, 2324, 0, 46.5
902883, 2020-01-03 09:20:37, 3340, 6926, 9256, 10586, 86, 658, 2325, 0, 46.5
902884, 2020-01-03 09:25:35, 3349, 6921, 9359, 10475, 247, 658, 2325, 0, 52.799999
902885, 2020-01-03 09:30:34, 3340, 6927, 9480, 10547, 181, 657, 2324, 0, 52.799999
902886, 2020-01-03 09:35:36, 3332, 6934, 9578, 10776, 73, 724, 2324, 0, 199
902887, 2020-01-03 09:40:34, 3315, 6930, 9346, 10930, 73, 777, 2335, 0, 201
902888, 2020-01-03 09:45:34, 3263, 6939, 9232, 10901, 72, 779, 2345, 0, 201
902889, 2020-01-03 09:50:34, 3245, 6939, 9215, 10848, 73, 778, 2345, 0, 201
902890, 2020-01-03 09:55:33, 3265, 6927, 9288, 10834, 74, 778, 2347, 0, 217
902891, 2020-01-03 10:00:34, 3289, 6919, 9315, 10772, 218, 778, 2348, 0, 217
902892, 2020-01-03 10:05:34, 3320, 6929, 9559, 10717, 236, 784, 2350, 0, 504
902893, 2020-01-03 10:10:34, 3342, 6926, 9796, 10660, 379, 824, 2348, 0, 501
902894, 2020-01-03 10:15:34, 3338, 6927, 9952, 10776, 234, 830, 2349, 0, 501
902895, 2020-01-03 10:20:34, 3310, 6937, 9995, 10812, 74, 846, 2349, 0, 501
902896, 2020-01-03 10:25:35, 3257, 6941, 9962, 10830, 75, 855, 2347, 0, 499
902897, 2020-01-03 10:30:34, 3204, 6935, 9941, 10792, 75, 859, 2347, 0, 499
902898, 2020-01-03 10:35:34, 3192, 6928, 9891, 10853, 74, 859, 2348, 0, 976
902899, 2020-01-03 10:40:34, 3180, 6930, 9845, 10903, 74, 860, 2350, 0, 964
902900, 2020-01-03 10:45:35, 3155, 6931, 9784, 10858, 74, 819, 2348, 0, 963
902901, 2020-01-03 10:50:34, 3206, 6922, 9764, 10778, 74, 781, 2347, 0, 961
902902, 2020-01-03 10:55:34, 3240, 6927, 9764, 10814, 74, 771, 2349, 0, 969
902903, 2020-01-03 11:00:34, 3255, 6934, 9762, 10746, 74, 772, 2348, 0, 965
902904, 2020-01-03 11:05:35, 3254, 6935, 9708, 10709, 73, 803, 2347, 0, 1520
902905, 2020-01-03 11:10:34, 3223, 6937, 9566, 10763, 0, 813, 2346, 0, 1520
902906, 2020-01-03 11:15:35, 3201, 6930, 9473, 10773, 0, 814, 2349, 0, 1520
902907, 2020-01-03 11:20:34, 3218, 6936, 9447, 10829, 0, 812, 2347, 0, 1520
902908, 2020-01-03 11:25:34, 3255, 6939, 9487, 10722, 0, 815, 2347, 0, 1520
902909, 2020-01-03 11:30:34, 3213, 6935, 9481, 10694, 0, 845, 2349, 0, 1520
902910, 2020-01-03 11:35:34, 3220, 6933, 9391, 10726, 0, 833, 2350, 0, 2190
902911, 2020-01-03 11:40:35, 3209, 6939, 9385, 10830, 0, 833, 2350, 0, 2170
902912, 2020-01-03 11:45:34, 3168, 6938, 9278, 10931, 116, 829, 2349, 0, 2160
902913, 2020-01-03 11:50:34, 3129, 6939, 9253, 11024, 204, 822, 2350, 0, 2160
902914, 2020-01-03 11:55:34, 3105, 6940, 9176, 11095, 291, 787, 2347, 0, 2140
902915, 2020-01-03 12:00:34, 3110, 6944, 9065, 11203, 164, 782, 2348, 0, 2140
902916, 2020-01-03 12:05:35, 3115, 6947, 9061, 11241, 142, 776, 2345, 0, 2570
902917, 2020-01-03 12:10:34, 3139, 6948, 9079, 11321, 17, 759, 2344, 0, 2550
902918, 2020-01-03 12:15:34, 3140, 6936, 9074, 11342, 0, 761, 2347, 0, 2550
902919, 2020-01-03 12:20:34, 3136, 6940, 8988, 11386, 0, 775, 2325, 0, 2550
902920, 2020-01-03 12:25:34, 3109, 6934, 8864, 11482, 0, 810, 2323, 0, 2520
902921, 2020-01-03 12:30:34, 3096, 6936, 8871, 11374, 0, 812, 2323, 0, 2510
902922, 2020-01-03 12:35:34, 3118, 6934, 8884, 11320, 0, 785, 2322, 0, 2830
902923, 2020-01-03 12:40:35, 3129, 6933, 8859, 11454, 0, 719, 2321, 0, 2800
902924, 2020-01-03 12:45:36, 3135, 6930, 8765, 11420, 0, 770, 2320, 0, 2800
902925, 2020-01-03 12:50:34, 3187, 6932, 8624, 11444, 0, 762, 2316, 0, 2800
902926, 2020-01-03 12:55:35, 3265, 6930, 8487, 11383, 0, 761, 2311, 0, 2750
902927, 2020-01-03 13:00:34, 3283, 6922, 8407, 11268, 0, 761, 2309, 0, 2750
902928, 2020-01-03 13:05:34, 3244, 6924, 8382, 11236, 0, 780, 2307, 0, 2800
902929, 2020-01-03 13:10:33, 3109, 6923, 8242, 11264, 0, 791, 2314, 0, 2780
902930, 2020-01-03 13:15:34, 3015, 6923, 8224, 11255, 0, 791, 2314, 0, 2780
902931, 2020-01-03 13:20:36, 2982, 6920, 8272, 11214, 0, 790, 2316, 0, 2780
902932, 2020-01-03 13:25:34, 2937, 6925, 8325, 11210, 0, 727, 2314, 0, 2780
902933, 2020-01-03 13:30:34, 2911, 6928, 8385, 11162, 0, 724, 2311, 0, 2780
